protein,pog
human0|p287,0
human3298|p3240,0
human3313|p2808,0
human3314|p2813,0
human3389|p3446,0
human3566|p793,0
human1019|p2156,0
human1578|p1225,0
human1580|p1636,0
human3151|p1354,0
human3213|p1706,0
human3214|p1705,0
human3225|p1876,0
human3275|p1419,0
human3277|p1419,0
human2494|p1972,0
human2498|p1972,0
human2501|p1971,0
human2504|p1401,0
human2505|p1109,0
human2963|p972,0
human2966|p973,0
human2974|p685,0
human2984|p652,0
human406|p3553,0
human497|p1395,0
human3266|p718,0
human746|p631,0
human950|p628,0
human1002|p1274,0
human1003|p1273,0
human1005|p1105,0
human2491|p3328,0
human3184|p519,0
human3186|p519,0
human3397|p123,0
human3515|p130,0
human3676|p3139,0
human3684|p136,0
human3686|p3978,0
human491|p1141,0
human586|p421,0
human592|p1820,0
human2049|p84,0
human2053|p85,0
human3567|p684,0
human3568|p853,0
human3569|p34,0
human1014|p393,0
human1017|p393,0
human1018|p392,0
human1035|p2072,0
human3138|p1148,0
human3140|p1060,0
human3148|p661,0
human3149|p661,0
human2857|p2322,0
human3075|p4128,0
human3082|p2093,0
human3087|p1173,0
human3089|p1172,0
human3251|p640,0
human3252|p641,0
human3254|p639,0
human3351|p3538,0
human3352|p3537,0
human3399|p2664,0
human590|p1276,0
human2782|p55,0
human930|p1453,0
human936|p1457,0
human1024|p3051,0
human1290|p1840,0
human3322|p1364,0
human3463|p1517,0
human3603|p3288,0
human2746|p276,0
human3516|p4732,0
human142|p21,0
human848|p3156,0
human1014|p2252,0
human1271|p365,0
human1274|p364,0
human3158|p1133,0
human3412|p4532,0
human3612|p338,0
human3613|p1924,0
human3714|p147,0
human3715|p31,0
human3716|p710,0
human3720|p615,0
human2275|p3896,0
human2276|p3849,0
human2938|p1606,0
human1050|p237,0
human2086|p639,0
human2103|p639,0
human2378|p1222,0
human3169|p3240,0
human3361|p4027,0
human1579|p872,0
human1706|p1099,0
human1979|p456,0
human1981|p457,0
human2224|p63,0
human2225|p63,0
human2226|p63,0
human2288|p1470,0
human2507|p1593,0
human2514|p1590,0
human2907|p2413,0
human3188|p1860,0
human798|p1838,0
human1962|p337,0
human1992|p1151,0
human2002|p649,0
human2012|p649,0
human2015|p649,0
human1800|p1798,0
human143|p317,0
human1201|p967,0
human1205|p883,0
human1207|p967,0
human1211|p1185,0
human1700|p237,0
human1700|p2676,0
human1970|p430,0
human1974|p432,0
human1978|p363,0
human2144|p559,0
human2145|p558,0
human2503|p1174,0
human2719|p392,0
human2720|p391,0
human3637|p724,0
human189|p1909,0
human2934|p2172,0
human2935|p2120,0
human3711|p545,0
human3723|p1638,0
human3727|p3319,0
human3485|p230,0
human3488|p194,0
human1290|p1835,0
human1054|p3093,0
human2907|p2408,0
human3454|p3392,0
human3456|p2606,0
human2731|p72,0
human3733|p1085,0
human287|p123,0
human359|p964,0
human733|p161,0
human1220|p1090,0
human1224|p1241,0
human2148|p1150,0
human3441|p493,0
human3466|p723,0
human3473|p774,0
human3643|p1223,0
human3740|p1541,0
human49|p862,0
human2222|p848,0
human1226|p949,0
human218|p3098,0
human452|p1123,0
human487|p3840,0
human952|p2585,0
human954|p2585,0
human2609|p239,0
human2621|p239,0
human2624|p239,0
human3210|p1464,0
human3599|p2380,0
human3600|p1026,0
human3601|p220,0
human3602|p2721,0
human300|p169,0
human346|p1280,0
human417|p1151,0
human423|p1877,0
human1356|p2312,0
human2530|p126,0
human2682|p753,0
human2697|p680,0
human1434|p438,0
human3614|p349,0
human3709|p3926,0
human1982|p79,0
human1659|p3358,0
human2008|p3019,0
human1166|p362,0
human1116|p2303,0
human1127|p2302,0
human1132|p2303,0
human8|p2300,0
human512|p1826,0
human3105|p2419,0
human3106|p2715,0
human596|p1358,0
human1664|p1091,0
human1932|p829,0
human2013|p1099,0
human2018|p1093,0
human2031|p34,0
human2044|p34,0
human2932|p1029,0
human915|p722,0
human916|p723,0
human3007|p78,0
human3016|p2050,0
human3402|p4278,0
human3403|p4280,0
human3404|p2302,0
human3604|p3982,0
human948|p782,0
human3038|p2311,0
human3045|p3142,0
human3676|p3774,0
human1110|p498,0
human1114|p495,0
human1122|p352,0
human2310|p1989,0
human2315|p1927,0
human241|p1275,0
human551|p1238,0
human796|p1364,0
human925|p1730,0
human3297|p1062,0
human1243|p1290,0
human2896|p2334,0
human1199|p123,0
human3203|p4564,0
human3206|p4564,0
human3282|p4986,0
human3358|p2940,0
human3431|p3519,0
human3598|p3125,0
human3001|p1649,0
human3005|p1517,0
human2489|p2540,0
human786|p2486,0
human2672|p522,0
human2149|p669,0
human2151|p526,0
human2156|p2780,0
human2165|p2419,0
human133|p1910,0
human477|p2223,0
human878|p155,0
human1260|p979,0
human2147|p1447,0
human2419|p1385,0
human2778|p470,0
human2779|p980,0
human2911|p1176,0
human2912|p1171,0
human3150|p2089,0
human1383|p262,0
human1388|p92,0
human1389|p92,0
human1983|p118,0
human2289|p758,0
human2290|p763,0
human2291|p757,0
human2298|p354,0
human2301|p354,0
human2247|p2027,0
human2255|p1720,0
human2922|p2466,0
human2944|p1948,0
human2954|p1628,0
human3220|p1101,0
human3224|p1070,0
human62|p2284,0
human212|p97,0
human964|p4152,0
human965|p4156,0
human977|p1746,0
human1025|p3351,0
human3062|p5060,0
human3073|p2914,0
human3076|p2674,0
human3077|p4922,0
human3112|p2424,0
human3166|p4494,0
human3167|p4208,0
human3178|p4261,0
human3195|p3065,0
human3344|p2262,0
human3382|p1860,0
human3384|p2868,0
human3390|p4058,0
human3395|p1521,0
human3396|p1521,0
human3434|p3649,0
human3494|p362,0
human256|p39,0
human922|p3364,0
human1991|p4478,0
human3012|p1845,0
human3372|p4036,0
human3646|p2416,0
human2025|p1104,0
human3203|p4525,0
human3206|p4525,0
human3330|p2203,0
human2041|p1019,0
human236|p1213,0
human424|p1170,0
human519|p1199,0
human981|p778,0
human1010|p1251,0
human1012|p1253,0
human1355|p899,0
human2995|p532,0
human2998|p532,0
human3117|p1391,0
human3120|p1398,0
human3234|p1137,0
human3235|p1139,0
human3357|p1723,0
human3611|p425,0
human3053|p784,0
human3250|p438,0
human3255|p438,0
human68|p1653,0
human1171|p1588,0
human1441|p1858,0
human2081|p1728,0
human2082|p1738,0
human2114|p1868,0
human2139|p919,0
human2377|p1957,0
human3493|p1472,0
human1200|p1473,0
human3400|p2131,0
human30|p771,0
human92|p40,0
human98|p524,0
human248|p956,0
human272|p2696,0
human488|p31,0
human496|p1999,0
human561|p4324,0
human571|p2549,0
human579|p1100,0
human807|p100,0
human1380|p2961,0
human867|p708,0
human1133|p555,0
human2080|p2170,0
human794|p2522,0
human2715|p1941,0
human800|p1374,0
human2775|p524,0
human3737|p670,0
human1382|p591,0
human1385|p592,0
human591|p3756,0
human760|p2599,0
human915|p2259,0
human916|p2260,0
human922|p414,0
human930|p2854,0
human936|p2860,0
human1024|p1101,0
human3007|p328,0
human3012|p976,0
human3203|p330,0
human3206|p330,0
human3322|p745,0
human3337|p684,0
human3402|p1090,0
human3403|p1091,0
human3463|p1666,0
human3603|p3044,0
human1941|p2171,0
human26|p405,0
human80|p256,0
human565|p987,0
human1925|p26,0
human2109|p68,0
human757|p1126,0
human795|p822,0
human1078|p321,0
human1079|p321,0
human1807|p222,0
human2690|p182,0
human2692|p182,0
human2695|p182,0
human3735|p76,0
human3736|p395,0
human937|p3481,0
human3026|p4208,0
human3027|p4195,0
human3028|p4196,0
human2207|p1393,0
human2528|p516,0
human2458|p21,0
human3638|p454,0
human906|p4021,0
human970|p2968,0
human973|p2973,0
human2090|p1332,0
human3064|p4761,0
human24|p3248,0
human657|p2219,0
human671|p217,0
human681|p2148,0
human687|p1955,0
human689|p5546,0
human955|p3532,0
human960|p3531,0
human3056|p3315,0
human3058|p3043,0
human3145|p3712,0
human3422|p1536,0
human787|p2256,0
human975|p2724,0
human978|p2731,0
human3516|p3605,0
human2462|p1155,0
human3604|p617,0
human356|p864,0
human3734|p571,0
human216|p724,0
human785|p367,0
human3207|p2122,0
human3270|p398,0
human622|p1422,0
human1757|p941,0
human3741|p1564,0
human1793|p2542,0
human1805|p2542,0
human1818|p3651,0
human956|p3515,0
human958|p3515,0
human3055|p2875,0
human3059|p2794,0
human3367|p1098,0
human3368|p1098,0
human3427|p3766,0
human915|p1638,0
human916|p1639,0
human2181|p1170,0
human3007|p3554,0
human3402|p2480,0
human3403|p2481,0
human3604|p216,0
human2790|p55,0
human2793|p55,0
human2496|p510,0
human3350|p1285,0
human3591|p1707,0
human594|p1133,0
human2700|p1582,0
human2701|p1611,0
human2703|p2416,0
human232|p1089,0
human2463|p799,0
human3499|p803,0
human752|p27,0
human792|p601,0
human847|p375,0
human850|p629,0
human863|p1152,0
human871|p1455,0
human875|p306,0
human898|p953,0
human901|p881,0
human3048|p3877,0
human3113|p4366,0
human902|p77,0
human141|p1167,0
human1117|p3195,0
human1367|p839,0
human1961|p2564,0
human2162|p2,0
human3097|p3201,0
human3126|p297,0
human3200|p340,0
human3421|p1271,0
human3425|p1271,0
human1241|p1082,0
human1250|p1083,0
human2916|p664,0
human3415|p615,0
human1953|p2780,0
human1026|p3350,0
human2800|p2380,0
human2804|p2382,0
human2807|p2380,0
human3343|p439,0
human1946|p239,0
human119|p2905,0
human1800|p1488,0
human3036|p2177,0
human3219|p1089,0
human1185|p1007,0
human1406|p2237,0
human1430|p2022,0
human1154|p468,0
human1156|p469,0
human2206|p1401,0
human3710|p221,0
human2085|p53,0
human121|p1146,0
human637|p3720,0
human3420|p2576,0
human2710|p1687,0
human737|p1612,0
human740|p1251,0
human415|p1241,0
human2994|p489,0
human2304|p437,0
human108|p1461,0
human326|p1974,0
human425|p3670,0
human431|p1488,0
human684|p1435,0
human2584|p457,0
human2585|p458,0
human296|p1565,0
human879|p85,0
human1320|p1099,0
human1850|p2308,0
human1857|p2136,0
human1865|p2138,0
human1868|p2134,0
human1883|p2174,0
human1960|p2955,0
human1028|p901,0
human2431|p836,0
human2548|p548,0
human2549|p548,0
human2561|p726,0
human3256|p370,0
human3345|p729,0
human3388|p43,0
human3451|p1583,0
human466|p763,0
human3228|p736,0
human3447|p232,0
human3453|p246,0
human885|p2764,0
human16|p3335,0
human365|p2910,0
human2153|p3752,0
human752|p774,0
human847|p569,0
human850|p404,0
human863|p199,0
human875|p1451,0
human642|p479,0
human3010|p3842,0
human3011|p3842,0
human3242|p1346,0
human3246|p3842,0
human3373|p435,0
human1701|p2625,0
human1701|p7577,0
human1704|p2602,0
human1706|p1094,0
human948|p4877,0
human3038|p3411,0
human3045|p1162,0
human1743|p1837,0
human3588|p840,0
human3590|p1089,0
human3383|p356,0
human75|p5672,0
human3133|p2759,0
human2041|p214,0
human2453|p1999,0
human2472|p2037,0
human2474|p2016,0
human2999|p3539,0
human3002|p5024,0
human3040|p2382,0
human3050|p3989,0
human3100|p4285,0
human3103|p4098,0
human3287|p1763,0
human3393|p1030,0
human3405|p1084,0
human3430|p4974,0
human3462|p1409,0
human2413|p976,0
human632|p1182,0
human3732|p863,0
human1199|p774,0
human2394|p176,0
human2403|p176,0
human2696|p646,0
human2768|p162,0
human518|p2430,0
human3131|p5077,0
human1553|p584,0
human1553|p2294,0
human1840|p1736,0
human1840|p2129,0
human1845|p1736,0
human1845|p2129,0
human1852|p2038,0
human1852|p2128,0
human1863|p2032,0
human1863|p2122,0
human1867|p2031,0
human1867|p2121,0
human1873|p2055,0
human1873|p2146,0
human1877|p2060,0
human1877|p2151,0
human1879|p2053,0
human1879|p2102,0
human2604|p3505,0
human2349|p735,0
human164|p3957,0
human574|p2013,0
human662|p2044,0
human3514|p604,0
human2064|p3251,0
human447|p1121,0
human798|p3611,0
human1962|p1419,0
human2458|p789,0
human756|p74,0
human759|p1082,0
human792|p1364,0
human898|p541,0
human901|p1012,0
human2349|p687,0
human3282|p4347,0
human3358|p4812,0
human3431|p452,0
human3589|p1114,0
human1680|p797,0
human3482|p2027,0
human1987|p4552,0
human3733|p1499,0
human2452|p1204,0
human3411|p2823,0
human3179|p315,0
human3181|p315,0
human3182|p1515,0
human738|p1822,0
human742|p3030,0
human3498|p1464,0
human2665|p1934,0
human2677|p1970,0
human3781|p1252,0
human1791|p2167,0
human3074|p153,0
human3084|p1365,0
human3085|p1365,0
human3086|p3282,0
human3090|p3130,0
human2653|p871,0
human88|p1973,0
human1178|p1004,0
human1191|p2660,0
human1196|p2592,0
human1198|p2451,0
human2764|p1594,0
human2772|p1594,0
human1037|p1261,0
human1045|p1089,0
human728|p1057,0
human2340|p3163,0
human2366|p3468,0
human2371|p3477,0
human2379|p3467,0
human2387|p4124,0
human2396|p4053,0
human751|p864,0
human2330|p13,0
human2333|p13,0
human3458|p2712,0
human3478|p4865,0
human3680|p3325,0
human3738|p1885,0
human1913|p1536,0
human3781|p1956,0
human1722|p4705,0
human1913|p661,0
human3429|p253,0
human188|p649,0
human3129|p1860,0
human3130|p1860,0
human599|p287,0
human2570|p665,0
human3046|p2143,0
human3495|p1191,0
human1321|p2832,0
human1332|p2831,0
human1339|p2729,0
human1116|p1625,0
human1127|p1359,0
human1132|p1396,0
human2486|p512,0
human3291|p2092,0
human3300|p926,0
human3301|p926,0
human3302|p926,0
human2222|p249,0
human3504|p1445,0
human1042|p2777,0
human1822|p1648,0
human274|p1075,0
human3505|p595,0
human1103|p2231,0
human1105|p2668,0
human1108|p2671,0
human3380|p2097,0
human819|p605,0
human1172|p488,0
human1264|p974,0
human1384|p20,0
human1438|p1368,0
human1594|p1465,0
human1829|p917,0
human2107|p856,0
human2337|p134,0
human1347|p643,0
human1707|p1309,0
human1778|p270,0
human2761|p1549,0
human3509|p877,0
human3506|p1273,0
human1151|p250,0
human3507|p169,0
human3508|p184,0
human443|p3873,0
human369|p533,0
human1980|p621,0
human2510|p223,0
human2532|p422,0
human2536|p918,0
human2546|p636,0
human3129|p941,0
human3130|p941,0
human3511|p1398,0
human3495|p826,0
human2412|p2393,0
human3046|p2682,0
human3512|p309,0
human105|p1269,0
human327|p3798,0
human428|p4122,0
human429|p2373,0
human658|p569,0
human2353|p7,0
human1212|p970,0
human2195|p33,0
human3502|p1488,0
human3510|p1215,0
human828|p1232,0
human2608|p838,0
human2036|p1270,0
human2039|p1271,0
human698|p922,0
human1627|p1739,0
human135|p4336,0
human446|p2126,0
human667|p291,0
human830|p2200,0
human1826|p785,0
human1827|p787,0
human2602|p693,0
human275|p4676,0
human2946|p1051,0
human2956|p1055,0
human2969|p231,0
human2983|p231,0
human3501|p497,0
human255|p421,0
human3115|p1222,0
human3116|p1225,0
human1913|p1776,0
human2413|p359,0
human2005|p2866,0
human2014|p2687,0
human2022|p3401,0
human3240|p624,0
human3244|p624,0
human3245|p624,0
human2653|p1491,0
human752|p156,0
human792|p471,0
human847|p1116,0
human850|p39,0
human863|p85,0
human871|p826,0
human875|p446,0
human898|p625,0
human901|p745,0
human1258|p81,0
human1621|p1151,0
human946|p1054,0
human77|p518,0
human3189|p776,0
human3190|p776,0
human3192|p249,0
human3193|p249,0
human1386|p1129,0
human3286|p1052,0
human3288|p1053,0
human1263|p1660,0
human1371|p91,0
human1377|p1460,0
human1381|p1165,0
human2576|p617,0
human2583|p617,0
human2677|p1873,0
human1819|p1920,0
human367|p1136,0
human2349|p947,0
human3500|p130,0
human330|p2842,0
human636|p3650,0
human3620|p878,0
human3621|p128,0
human3622|p628,0
human3625|p585,0
human3626|p123,0
human1843|p5822,0
human1853|p5312,0
human1872|p4987,0
human3685|p4100,0
human1006|p3758,0
human1008|p3762,0
human3095|p2394,0
human3119|p857,0
human3391|p2557,0
human3418|p1726,0
human1921|p857,0
human854|p2902,0
human2786|p1160,0
human282|p1452,0
human3623|p766,0
human1930|p134,0
human1931|p134,0
human1935|p1235,0
human595|p220,0
human3619|p970,0
human3809|p26,0
human3000|p2768,0
human3014|p1042,0
human3025|p1040,0
human3030|p1040,0
human3044|p971,0
human3060|p2221,0
human3069|p1254,0
human3201|p3705,0
human3212|p2772,0
human3215|p2770,0
human3238|p2008,0
human3248|p3577,0
human3424|p393,0
human1306|p766,0
human2312|p320,0
human2566|p965,0
human2567|p965,0
human2652|p467,0
human2655|p467,0
human2666|p1296,0
human3129|p170,0
human3130|p170,0
human1595|p389,0
human1046|p1900,0
human3232|p405,0
human3329|p1543,0
human2508|p1317,0
human2518|p1313,0
human707|p968,0
human3165|p2722,0
human991|p2021,0
human996|p1744,0
human3135|p1988,0
human3273|p669,0
human3386|p1363,0
human3449|p2011,0
human1902|p2028,0
human2073|p1030,0
human2076|p1036,0
human2756|p1537,0
human1014|p981,0
human1017|p981,0
human1018|p980,0
human1019|p1384,0
human1035|p1579,0
human1578|p1929,0
human1580|p2148,0
human3138|p1804,0
human3140|p1661,0
human3148|p1021,0
human3149|p1021,0
human3151|p1570,0
human3213|p1028,0
human3214|p1027,0
human3225|p1084,0
human3275|p753,0
human3277|p753,0
human305|p39,0
human1703|p3522,0
human2842|p1333,0
human2950|p743,0
human2958|p742,0
human2977|p883,0
human2985|p882,0
human256|p2327,0
human1013|p465,0
human1015|p465,0
human1376|p420,0
human1757|p354,0
human3092|p2470,0
human3094|p2471,0
human3159|p2288,0
human3414|p137,0
human2898|p1850,0
human3483|p435,0
human2565|p939,0
human910|p1389,0
human911|p189,0
human912|p1367,0
human3324|p1866,0
human3624|p855,0
human1175|p345,0
human1954|p438,0
human497|p1139,0
human549|p1126,0
human1680|p1144,0
human710|p497,0
human1124|p69,0
human1129|p69,0
human1922|p323,0
human1989|p217,0
human1990|p219,0
human2006|p3596,0
human274|p2433,0
human957|p657,0
human959|p657,0
human3054|p969,0
human3057|p970,0
human3136|p3023,0
human3440|p2271,0
human3442|p2272,0
human838|p281,0
human1323|p846,0
human1331|p846,0
human1338|p847,0
human2106|p131,0
human2108|p131,0
human2176|p366,0
human2187|p366,0
human2296|p1184,0
human2299|p1185,0
human2405|p658,0
human2586|p776,0
human280|p93,0
human2099|p1164,0
human2101|p1092,0
human2397|p2150,0
human3098|p4332,0
human3099|p3859,0
human1313|p540,0
human1303|p777,0
human2050|p712,0
human2052|p712,0
human3627|p722,0
human3628|p1107,0
human3629|p255,0
human3630|p719,0
human498|p1355,0
human208|p4633,0
human3347|p3923,0
human2664|p963,0
human91|p1845,0
human762|p1747,0
human2924|p1297,0
human2084|p1179,0
human2771|p3229,0
human838|p554,0
human1989|p1031,0
human1990|p1033,0
human2435|p625,0
human2436|p625,0
human2820|p1008,0
human2435|p292,0
human2436|p292,0
human398|p1212,0
human1359|p1635,0
human1727|p1739,0
human3046|p210,0
human1243|p458,0
human3174|p1014,0
human3175|p1014,0
human3332|p1493,0
human2723|p1489,0
human2725|p1488,0
human2729|p48,0
human723|p1662,0
human1001|p854,0
human1004|p853,0
human1016|p673,0
human3043|p874,0
human3360|p2671,0
human3362|p2501,0
human1757|p251,0
human1219|p2201,0
human1221|p2202,0
human1223|p1960,0
human2019|p2084,0
human2346|p3118,0
human2654|p2841,0
human2659|p1469,0
human3675|p2985,0
human983|p4036,0
human990|p4036,0
human1290|p737,0
human1579|p4051,0
human1701|p4058,0
human1701|p9010,0
human1704|p3910,0
human1706|p4536,0
human2224|p4601,0
human2225|p4333,0
human2226|p4235,0
human2288|p3642,0
human2907|p2577,0
human3078|p1953,0
human3079|p1953,0
human3101|p3160,0
human3280|p907,0
human3283|p634,0
human3298|p455,0
human3313|p3207,0
human3314|p3151,0
human3389|p1449,0
human2785|p15,0
human2789|p14,0
human997|p1636,0
human1979|p2094,0
human1981|p1950,0
human1987|p1317,0
human2507|p1611,0
human2514|p1608,0
human1175|p1996,0
human2312|p2096,0
human2566|p2031,0
human2567|p1796,0
human2652|p2102,0
human2655|p1918,0
human2666|p1851,0
human1217|p2851,0
human3471|p2818,0
human3474|p2817,0
human29|p3313,0
human2261|p245,0
human218|p79,0
human3676|p1237,0
human807|p4068,0
human956|p4357,0
human958|p4404,0
human3055|p4164,0
human3059|p4029,0
human3367|p1589,0
human3368|p1588,0
human3372|p1434,0
human3427|p1432,0
human3646|p132,0
human28|p92,0
human144|p3219,0
human495|p3556,0
human746|p1532,0
human918|p4674,0
human947|p2684,0
human949|p2684,0
human950|p3395,0
human1002|p3785,0
human1003|p3784,0
human1005|p3609,0
human3008|p4793,0
human3009|p4417,0
human3128|p3107,0
human3229|p374,0
human3230|p373,0
human3257|p1596,0
human3258|p1598,0
human3348|p3250,0
human3349|p3288,0
human3369|p1445,0
human3370|p1453,0
human3376|p2711,0
human3377|p2714,0
human3397|p4088,0
human3683|p4643,0
human3684|p4557,0
human3686|p4431,0
human3687|p1337,0
human3688|p259,0
human3689|p986,0
human3690|p4169,0
human3691|p4470,0
